NO_OF_FRAMES	5500
NO_OF_CAMERAS	11
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-26, 18:32:39.510	442281.92392820
DATA_INCLUDED	6D
BODY_NAMES	karlax_bottompart	karlax_upperpart
BODY_FILTERS	No filter	No filter
karlax_bottompart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		karlax_upperpart X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
328.36979	-97.89212	892.97726	172.23747	15.31168	105.19415	0.51904	-0.25279	-0.96555	0.06177	-0.93079	0.22527	-0.28790	0.26407	-0.13027	-0.95567		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
327.67943	-95.92723	892.48506	171.28581	15.07676	104.24232	0.58120	-0.23755	-0.96777	0.08359	-0.93590	0.20499	-0.28648	0.26011	-0.14629	-0.95443		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
326.90463	-93.88248	892.24035	171.08217	15.03512	103.12439	0.56564	-0.21929	-0.97124	0.09278	-0.94054	0.18516	-0.28478	0.25941	-0.14971	-0.95409		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
326.08817	-91.97610	892.07669	170.39636	14.92962	102.11017	0.57966	-0.20271	-0.97306	0.10983	-0.94474	0.16483	-0.28337	0.25763	-0.16120	-0.95270		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
325.28086	-90.15030	892.00984	169.80067	14.87409	101.08658	0.55791	-0.18585	-0.97457	0.12519	-0.94846	0.14465	-0.28197	0.25670	-0.17114	-0.95122		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
324.31045	-88.15066	891.92282	169.38724	14.88507	99.92194	0.63355	-0.16652	-0.97635	0.13791	-0.95199	0.12276	-0.28044	0.25688	-0.17799	-0.94991		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
323.48302	-86.35507	891.96848	168.82419	14.94564	98.88045	0.60113	-0.14915	-0.97699	0.15244	-0.95459	0.10206	-0.27990	0.25790	-0.18726	-0.94785		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
322.61456	-84.60164	892.09438	168.52179	15.01557	97.81026	0.53417	-0.13125	-0.97792	0.16265	-0.95690	0.08210	-0.27859	0.25908	-0.19220	-0.94654		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
321.79252	-82.93145	892.11687	167.72894	15.13480	96.68702	0.64280	-0.11241	-0.97697	0.18138	-0.95875	0.05867	-0.27814	0.26109	-0.20516	-0.94326		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
320.97880	-81.45616	892.49073	167.61497	15.41038	95.70210	0.61716	-0.09578	-0.97756	0.18763	-0.95928	0.04033	-0.27957	0.26573	-0.20677	-0.94161		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
320.15008	-79.61958	892.52013	167.42677	15.54968	94.42473	0.57466	-0.07433	-0.97761	0.19685	-0.96053	0.01712	-0.27766	0.26807	-0.20972	-0.94029		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
319.34211	-78.25683	892.81392	167.02631	15.79493	93.47565	0.61813	-0.05834	-0.97639	0.20801	-0.96047	-0.00192	-0.27837	0.27220	-0.21603	-0.93768		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
318.89671	-77.02786	892.73838	165.55061	15.85329	92.80107	0.68075	-0.04701	-0.97054	0.23630	-0.96082	-0.02076	-0.27641	0.27318	-0.24003	-0.93154		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
318.09417	-75.62991	892.87938	165.17361	16.22779	91.75871	0.67278	-0.02947	-0.96845	0.24748	-0.95971	-0.04181	-0.27788	0.27946	-0.24570	-0.92819		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
317.37027	-74.20680	893.07249	164.88449	16.62377	90.70616	0.67740	-0.01181	-0.96625	0.25734	-0.95813	-0.06270	-0.27938	0.28609	-0.24987	-0.92505		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
316.61882	-72.83905	893.25557	164.54951	17.05499	89.69342	0.63460	0.00512	-0.96343	0.26791	-0.95601	-0.08329	-0.28126	0.29329	-0.25469	-0.92147		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
315.92815	-71.51146	893.40457	164.27094	17.55361	88.68738	0.65384	0.02184	-0.96043	0.27767	-0.95319	-0.10379	-0.28402	0.30160	-0.25847	-0.91773		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
314.22820	-69.39475	894.45757	166.19426	18.70792	86.78024	0.96528	0.05320	-0.96528	0.25575	-0.94567	-0.13096	-0.29758	0.32074	-0.22602	-0.91980		551.51144	-29.31177	953.95140	153.59259	17.05286	82.85032	0.45033	0.11899	-0.87246	0.47398	-0.94860	-0.24089	-0.20526	0.29325	-0.42520	-0.85628	
313.28951	-67.90841	894.73527	166.09419	19.41770	85.61128	1.21944	0.07217	-0.96173	0.26432	-0.94035	-0.15394	-0.30337	0.33245	-0.22666	-0.91548		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
312.98115	-67.03008	894.60063	165.43744	19.78533	85.03543	0.73721	0.08143	-0.95688	0.27885	-0.93744	-0.16855	-0.30463	0.33850	-0.23659	-0.91074		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
313.16094	-66.27816	894.24393	163.89143	20.20990	84.51505	0.69178	0.08970	-0.94718	0.30791	-0.93414	-0.18724	-0.30386	0.34546	-0.26038	-0.90159		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
312.53957	-65.11430	894.45156	163.61443	20.94555	83.62145	0.74563	0.10376	-0.94224	0.31846	-0.92814	-0.20681	-0.30950	0.35748	-0.26346	-0.89599		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
312.09902	-64.23071	894.45042	161.89665	21.57432	83.28760	0.75681	0.10870	-0.93063	0.34945	-0.92357	-0.22457	-0.31079	0.36771	-0.28896	-0.88391		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
310.88234	-62.66448	894.95976	160.12955	22.89518	82.87438	1.27699	0.11427	-0.91680	0.38266	-0.91410	-0.24787	-0.32090	0.38905	-0.31312	-0.86637		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
310.72465	-62.35625	895.39696	160.13899	23.36547	81.94766	0.39902	0.12859	-0.91237	0.38864	-0.90894	-0.26516	-0.32174	0.39659	-0.31188	-0.86339		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
310.03986	-61.38805	895.77153	159.58195	24.29143	81.30219	0.41933	0.13783	-0.90469	0.40316	-0.90098	-0.28359	-0.32834	0.41138	-0.31798	-0.85420		534.10250	18.82602	964.14041	158.85515	23.15463	73.98309	0.68717	0.25369	-0.85733	0.44791	-0.88375	-0.39368	-0.25297	0.39321	-0.33167	-0.85754	
308.51570	-59.96169	896.82582	155.91141	25.85822	81.93794	1.15473	0.12620	-0.87893	0.45996	-0.89098	-0.30429	-0.33699	0.43615	-0.36728	-0.82151		531.16190	24.21229	966.33851	159.28360	23.90930	73.05814	0.72639	0.26640	-0.85297	0.44886	-0.87451	-0.40971	-0.25955	0.40529	-0.32339	-0.85508	
308.37959	-59.18172	896.79216	156.02765	27.02549	81.26318	1.01551	0.13531	-0.87510	0.46465	-0.88047	-0.32127	-0.34866	0.45439	-0.36193	-0.81397		528.17883	29.42196	968.65787	159.72121	24.73971	72.16907	0.74429	0.27810	-0.84854	0.45014	-0.86459	-0.42531	-0.26757	0.41850	-0.31478	-0.85192	
307.60724	-58.12052	897.23463	155.39049	28.16079	80.91762	1.01562	0.13917	-0.86674	0.47894	-0.87057	-0.33759	-0.35796	0.47195	-0.36714	-0.80155		525.04332	34.38487	971.17159	160.17029	25.53004	71.28042	0.76546	0.28960	-0.84402	0.45140	-0.85463	-0.44037	-0.27511	0.43098	-0.30610	-0.84885	
306.78546	-57.05181	897.77288	154.52884	29.34470	80.73833	1.07617	0.14029	-0.85711	0.49566	-0.86032	-0.35331	-0.36745	0.49006	-0.37488	-0.78696		521.77536	39.35242	973.76181	160.66573	26.32845	70.26094	0.56324	0.30270	-0.83856	0.45297	-0.84360	-0.45690	-0.28209	0.44352	-0.29673	-0.84572	
306.76258	-56.07351	897.36332	158.21925	30.11511	78.56668	1.44570	0.17147	-0.87328	0.45605	-0.84785	-0.36655	-0.38312	0.50174	-0.32097	-0.80327		518.52718	43.95471	976.52716	161.24045	27.11260	69.41241	0.55764	0.31300	-0.83487	0.45280	-0.83327	-0.47016	-0.29088	0.45574	-0.28626	-0.84283	
306.33199	-55.42620	897.80045	158.81326	30.67403	77.96162	0.91576	0.17938	-0.87345	0.45267	-0.84117	-0.37479	-0.38983	0.51015	-0.31084	-0.80195		515.25932	48.09379	979.51073	161.66559	27.98229	68.85361	0.76407	0.31858	-0.83207	0.45405	-0.82363	-0.48009	-0.30191	0.46920	-0.27779	-0.83826	
305.48814	-54.43712	898.61709	158.27295	31.71162	77.82256	0.78416	0.17945	-0.86701	0.46486	-0.83156	-0.38616	-0.39923	0.52564	-0.31492	-0.79027		511.79878	52.38771	982.56024	162.33228	28.70194	67.86799	0.58057	0.33045	-0.82771	0.45353	-0.81250	-0.49399	-0.30954	0.48025	-0.26621	-0.83576	
304.53313	-53.38855	899.53540	157.65596	32.77408	77.78245	0.71137	0.17794	-0.86042	0.47751	-0.82177	-0.39687	-0.40889	0.54133	-0.31965	-0.77768		508.26047	56.09778	985.96092	162.64822	29.53524	67.40799	0.91240	0.33425	-0.82477	0.45611	-0.80329	-0.50242	-0.31985	0.49296	-0.25948	-0.83046	
303.30553	-52.80174	900.69811	156.95088	33.86501	77.73331	0.37010	0.17642	-0.85281	0.49152	-0.81140	-0.40869	-0.41786	0.55724	-0.32510	-0.76407		504.75934	59.81111	989.44599	163.36523	30.11812	66.64370	0.84502	0.34292	-0.82269	0.45342	-0.79411	-0.51173	-0.32790	0.50178	-0.24762	-0.82879	
302.24474	-51.82609	901.70841	156.82448	34.85664	77.52303	0.37758	0.17729	-0.84900	0.49777	-0.80120	-0.41822	-0.42797	0.57153	-0.32294	-0.75437		500.40081	63.82794	992.29193	163.86282	30.89310	66.44793	0.35821	0.34289	-0.82356	0.45186	-0.78664	-0.51465	-0.34106	0.51344	-0.23851	-0.82432	
301.11789	-50.88969	902.78086	156.92470	35.80275	77.25673	0.38314	0.17890	-0.84675	0.50100	-0.79106	-0.42657	-0.43848	0.58500	-0.31788	-0.74615		496.83586	66.86082	995.84038	164.56799	31.64566	65.75005	0.36689	0.34965	-0.82155	0.45034	-0.77619	-0.52320	-0.35183	0.52466	-0.22653	-0.82062	
299.98890	-50.07635	904.09930	156.74190	36.76368	77.26550	0.39573	0.17659	-0.84404	0.50637	-0.78141	-0.43304	-0.44931	0.59852	-0.31634	-0.73601		493.54154	69.21163	999.77984	165.17986	32.44522	65.71780	1.24487	0.34704	-0.82478	0.44644	-0.76925	-0.52264	-0.36757	0.53649	-0.21586	-0.81583	
298.76364	-49.24628	905.34337	156.94983	37.63806	77.02696	0.39463	0.17777	-0.84300	0.50769	-0.77167	-0.43957	-0.45968	0.61067	-0.31005	-0.72866		489.82754	72.19431	1003.30727	166.32924	32.83005	64.39210	0.37817	0.36318	-0.82085	0.44081	-0.75774	-0.53551	-0.37290	0.54215	-0.19859	-0.81648	
297.52894	-48.47540	906.70332	157.33023	38.46698	76.73141	0.37785	0.17970	-0.84308	0.50687	-0.76207	-0.44514	-0.47022	0.62206	-0.30177	-0.72248		486.19037	74.52066	1007.30009	167.26544	33.42533	63.68462	0.39044	0.36999	-0.82049	0.43578	-0.74811	-0.54125	-0.38390	0.55085	-0.18398	-0.81407	
296.25574	-47.76871	908.16621	157.70174	39.30618	76.47444	0.38723	0.18097	-0.84335	0.50598	-0.75231	-0.45008	-0.48110	0.63346	-0.29359	-0.71591		482.57703	76.61147	1011.39698	168.11771	34.09235	63.05571	0.37714	0.37525	-0.82005	0.43210	-0.73824	-0.54630	-0.39568	0.56053	-0.17051	-0.81039	
294.84911	-47.05698	909.83920	157.53432	40.24798	76.58405	0.37214	0.17709	-0.84161	0.51023	-0.74243	-0.45457	-0.49211	0.64610	-0.29166	-0.70533		479.56464	77.97739	1015.41313	169.72646	34.92965	61.74516	0.61671	0.38811	-0.81839	0.42380	-0.72217	-0.55575	-0.41183	0.57257	-0.14622	-0.80671	
293.52002	-46.45784	911.49796	158.05185	41.02644	76.31444	0.35432	0.17849	-0.84314	0.50720	-0.73299	-0.45782	-0.50312	0.65641	-0.28197	-0.69973		475.98779	79.54229	1020.04587	170.82822	35.42850	60.97743	0.59795	0.39532	-0.81842	0.41702	-0.71252	-0.55975	-0.42308	0.57969	-0.12988	-0.80442	
292.10014	-45.92218	913.25352	158.31306	41.87984	76.24489	0.37684	0.17703	-0.84391	0.50643	-0.72319	-0.46056	-0.51466	0.66757	-0.27514	-0.69185		472.36213	80.65540	1024.93562	171.88040	35.89640	60.30755	0.50495	0.40127	-0.81897	0.41021	-0.70371	-0.56232	-0.43427	0.58632	-0.11442	-0.80196	
290.52264	-45.43868	915.02793	159.41588	42.64810	75.59454	0.22988	0.18299	-0.84747	0.49832	-0.71240	-0.46361	-0.52683	0.67749	-0.25860	-0.68857		468.62553	81.84780	1029.73306	173.07784	36.36233	59.53559	0.52472	0.40828	-0.81943	0.40229	-0.69411	-0.56490	-0.44621	0.59289	-0.09705	-0.79941	
288.83957	-45.13285	917.29080	158.74493	43.28084	76.15766	0.42522	0.17418	-0.84545	0.50486	-0.70686	-0.46429	-0.53365	0.68557	-0.26392	-0.67848		464.88263	82.83577	1034.61294	174.14560	36.90543	58.84746	0.49492	0.41366	-0.81964	0.39632	-0.68432	-0.56704	-0.45845	0.60050	-0.08156	-0.79546	
287.22123	-44.75475	919.33000	158.81331	44.11528	76.37422	0.46847	0.16913	-0.84690	0.50414	-0.69773	-0.46415	-0.54565	0.69610	-0.25947	-0.66941		461.13361	83.85516	1039.39045	174.84488	37.51377	58.27083	0.36786	0.41715	-0.81833	0.39538	-0.67466	-0.57032	-0.46859	0.60895	-0.07127	-0.79000	
286.06651	-44.86627	920.71655	161.68690	45.27181	74.94045	1.79287	0.18285	-0.85875	0.47866	-0.67958	-0.46223	-0.56967	0.71045	-0.22112	-0.66810		457.16414	84.37945	1044.49267	176.20796	38.02647	57.38928	0.33952	0.42453	-0.81855	0.38698	-0.66354	-0.57207	-0.48213	0.61603	-0.05210	-0.78600	
284.57010	-44.63756	922.73255	161.60434	46.20834	75.25436	1.73715	0.17614	-0.85967	0.47953	-0.66925	-0.46182	-0.58209	0.72186	-0.21839	-0.65667		453.25571	84.66153	1049.80896	177.16295	38.66536	56.84423	0.35764	0.42704	-0.81925	0.38272	-0.65368	-0.57214	-0.49534	0.62477	-0.03865	-0.77985	
283.08662	-44.54063	924.90985	161.60440	47.19205	75.58121	1.74434	0.16921	-0.86136	0.47898	-0.65814	-0.46051	-0.59564	0.73364	-0.21445	-0.64482		449.38054	84.67556	1055.22468	178.10487	39.33408	56.30616	0.40304	0.42908	-0.81993	0.37895	-0.64353	-0.57189	-0.50873	0.63384	-0.02558	-0.77304	
282.40346	-44.11275	926.81170	163.36203	47.36523	74.43681	0.89805	0.18173	-0.86649	0.46495	-0.65249	-0.45999	-0.60222	0.73569	-0.19393	-0.64897		445.45535	84.53955	1060.73255	179.12459	39.98013	55.70637	0.44685	0.43174	-0.82053	0.37460	-0.63306	-0.57148	-0.52216	0.64252	-0.01171	-0.76618	
280.36255	-44.60719	929.34872	161.86230	49.01263	76.06726	1.71829	0.15793	-0.86577	0.47487	-0.63660	-0.45689	-0.62129	0.75485	-0.20418	-0.62330		441.03945	84.38171	1066.05700	179.61578	40.73484	55.78711	0.57614	0.42605	-0.82448	0.37245	-0.62661	-0.56588	-0.53585	0.65256	-0.00508	-0.75772	
279.11436	-44.79182	931.62913	161.96754	49.97089	76.33423	1.73673	0.15196	-0.86796	0.47281	-0.62497	-0.45498	-0.63436	0.76572	-0.19910	-0.61158		437.11779	83.86209	1071.68371	-179.24072	41.39300	55.15662	0.58284	0.42861	-0.82565	0.36687	-0.61570	-0.56409	-0.55020	0.66122	0.00994	-0.75013	
277.97476	-45.10809	933.94089	162.19702	50.93456	76.54963	1.64171	0.14659	-0.87078	0.46931	-0.61292	-0.45234	-0.64785	0.77643	-0.19268	-0.60003		433.24229	83.14333	1077.40608	-178.20598	42.11658	54.61098	0.57759	0.42958	-0.82700	0.36267	-0.60473	-0.56172	-0.56460	0.67064	0.02322	-0.74142	
276.87691	-44.80137	936.34927	168.15405	50.75095	72.20517	0.97813	0.19336	-0.88330	0.42708	-0.60242	-0.45047	-0.65891	0.77440	-0.12988	-0.61922		429.36119	82.25460	1083.17708	-177.13147	42.83226	54.03424	0.59657	0.43070	-0.82834	0.35827	-0.59355	-0.55903	-0.57895	0.67985	0.03670	-0.73243	
275.84250	-45.92740	938.77906	162.72876	52.79320	76.99554	1.66335	0.13607	-0.87721	0.46042	-0.58918	-0.44528	-0.67423	0.79646	-0.17953	-0.57743		425.53991	81.15622	1089.05168	-176.00243	43.54350	53.39886	0.60128	0.43219	-0.82949	0.35379	-0.58191	-0.55623	-0.59328	0.68891	0.05053	-0.72309	
274.95406	-46.50176	941.34075	162.57834	53.84237	77.51777	1.65300	0.12752	-0.87933	0.45883	-0.57606	-0.44224	-0.68744	0.80740	-0.17665	-0.56294		422.17968	79.65462	1094.76471	-173.45619	43.90406	51.58526	0.30903	0.44768	-0.82753	0.33878	-0.56454	-0.55538	-0.61061	0.69345	0.08211	-0.71581	
274.87543	-46.79435	943.60280	165.04987	54.03149	75.79652	0.88956	0.14411	-0.88539	0.44195	-0.56939	-0.43947	-0.69474	0.80934	-0.15152	-0.56746		418.41242	78.28820	1100.77423	-172.33591	44.57341	50.95140	0.30352	0.44877	-0.82864	0.33461	-0.55322	-0.55166	-0.62419	0.70182	0.09500	-0.70599	
274.41716	-47.49849	946.24409	164.43225	55.32516	76.72700	0.77007	0.13062	-0.88691	0.44310	-0.55372	-0.43598	-0.70944	0.82239	-0.15268	-0.54805		414.68528	76.79808	1106.83764	-171.24104	45.25675	50.31342	0.30126	0.44952	-0.82964	0.33109	-0.54171	-0.54791	-0.63745	0.71027	0.10719	-0.69572	
273.74948	-48.33346	949.08722	164.90540	56.21054	76.79256	0.83278	0.12707	-0.89051	0.43686	-0.54143	-0.43130	-0.72169	0.83109	-0.14483	-0.53695		410.96838	75.12374	1113.00801	-170.19292	46.01135	49.69354	0.34280	0.44927	-0.83073	0.32872	-0.52963	-0.54397	-0.65084	0.71948	0.11830	-0.68437	
273.16118	-49.23747	952.02866	164.90186	57.17289	77.21812	0.86263	0.11994	-0.89313	0.43351	-0.52867	-0.42706	-0.73357	0.84031	-0.14120	-0.52339		407.32196	73.31204	1119.14169	-168.99615	46.75361	48.96209	0.32203	0.44983	-0.83169	0.32548	-0.51678	-0.53962	-0.66464	0.72841	0.13078	-0.67254	
272.22843	-50.73611	955.16224	161.04155	59.33261	81.07987	1.52465	0.07909	-0.89099	0.44709	-0.50388	-0.42271	-0.75327	0.86014	-0.16571	-0.48239		403.64002	71.39472	1125.34029	-167.91560	47.59451	48.29406	0.28737	0.44867	-0.83287	0.32407	-0.50347	-0.53516	-0.67833	0.73839	0.14118	-0.65943	
272.76774	-51.32056	958.02169	163.77855	59.62856	79.06720	0.81596	0.09589	-0.89705	0.43140	-0.49643	-0.41875	-0.76040	0.86277	-0.14124	-0.48548		400.04994	69.41111	1131.68369	-166.68805	48.35294	47.48354	0.28717	0.44910	-0.83355	0.32171	-0.48982	-0.53082	-0.69159	0.74725	0.15301	-0.64668	
271.87997	-52.74227	961.59082	160.60121	61.40600	82.51860	1.49928	0.06232	-0.89723	0.43715	-0.47453	-0.41196	-0.77789	0.87803	-0.15896	-0.45143		396.57193	67.22557	1138.18348	-165.55009	49.17323	46.80006	0.35579	0.44754	-0.83516	0.31970	-0.47658	-0.52525	-0.70497	0.75669	0.16314	-0.63309	
272.84344	-53.29207	964.65775	164.27156	61.53735	79.59138	0.67302	0.08610	-0.90366	0.41950	-0.46874	-0.40829	-0.78331	0.87913	-0.12919	-0.45874		392.93550	65.14725	1144.60889	-164.09528	49.85974	45.74054	0.28563	0.44991	-0.83498	0.31684	-0.46170	-0.52116	-0.71780	0.76447	0.17666	-0.61998	
273.12602	-54.16237	968.01712	162.59746	62.60101	81.38940	0.68440	0.06890	-0.90372	0.42255	-0.45500	-0.40541	-0.79286	0.88782	-0.13763	-0.43912		389.54177	62.92661	1151.04622	-162.50253	50.33506	44.60654	0.29477	0.45443	-0.83452	0.31155	-0.44823	-0.51647	-0.72962	0.76979	0.19191	-0.60876	
272.95558	-55.55652	971.76670	163.96675	63.66915	80.84129	0.67376	0.07060	-0.90945	0.40978	-0.43790	-0.39736	-0.80644	0.89625	-0.12251	-0.42630		386.19397	60.59036	1157.57470	-161.76561	51.30314	44.17723	0.29602	0.44839	-0.83703	0.31357	-0.43569	-0.51099	-0.74099	0.78046	0.19563	-0.59381	
273.08874	-56.96651	975.26866	161.06976	64.88266	83.92625	0.84807	0.04491	-0.90952	0.41322	-0.42209	-0.39218	-0.81734	0.90544	-0.13771	-0.40152		382.40827	58.21055	1164.32650	-159.84799	51.90129	42.68467	0.31173	0.45357	-0.83575	0.30950	-0.41832	-0.50629	-0.75411	0.78695	0.21257	-0.57925	
273.31134	-58.28647	978.99411	160.12370	65.99126	85.27670	0.85369	0.03350	-0.91166	0.40957	-0.40549	-0.38696	-0.82815	0.91348	-0.13833	-0.38264		378.43285	55.66260	1171.03674	-159.79961	53.19193	42.77804	0.50529	0.43976	-0.84031	0.31700	-0.40691	-0.50108	-0.76377	0.80065	0.20688	-0.56228	
273.52970	-59.62291	982.81089	159.16341	67.10954	86.66050	0.87703	0.02266	-0.91392	0.40526	-0.38831	-0.38158	-0.83882	0.92125	-0.13836	-0.36353		374.69545	53.09402	1177.65295	-158.77556	54.26664	42.01441	0.51398	0.43391	-0.84226	0.31989	-0.39089	-0.49589	-0.77543	0.81174	0.21143	-0.54440	
273.72636	-61.08499	986.67870	158.94989	68.26598	87.43736	0.89748	0.01656	-0.91742	0.39759	-0.36993	-0.37504	-0.85000	0.92891	-0.13301	-0.34559		370.86988	50.49027	1184.14566	-157.80623	55.37662	41.26799	0.47736	0.42706	-0.84436	0.32355	-0.37476	-0.49092	-0.78648	0.82290	0.21462	-0.52608	
274.04349	-62.43501	990.28802	157.25641	69.34331	89.42938	0.88494	0.00351	-0.91860	0.39518	-0.35275	-0.37092	-0.85906	0.93571	-0.13638	-0.32534		366.98692	47.82548	1190.48760	-156.80078	56.50986	40.45451	0.45667	0.41987	-0.84636	0.32768	-0.35803	-0.48623	-0.79712	0.83398	0.21737	-0.50718	
274.26422	-63.98699	994.05153	156.87755	70.49387	90.32590	0.85730	-0.00190	-0.92176	0.38776	-0.33390	-0.36492	-0.86910	0.94261	-0.13112	-0.30708		363.07044	45.17707	1196.66762	-155.79094	57.64911	39.64111	0.47489	0.41206	-0.84863	0.33171	-0.34138	-0.48133	-0.80733	0.84479	0.21943	-0.48804	
274.53484	-65.52233	997.57815	155.39766	71.57056	92.19003	0.86031	-0.01208	-0.92365	0.38305	-0.31591	-0.35993	-0.87787	0.94871	-0.13161	-0.28744		359.05238	42.46605	1202.60627	-154.74971	58.80064	38.78486	0.41066	0.40380	-0.85097	0.33585	-0.32448	-0.47647	-0.81712	0.85537	0.22097	-0.46852	
274.84747	-67.01397	1000.84447	153.17955	72.59711	94.68897	0.87241	-0.02445	-0.92463	0.38007	-0.29809	-0.35615	-0.88561	0.95423	-0.13495	-0.26691		355.07822	39.77025	1208.21463	-153.74214	60.01001	37.93819	0.42538	0.39422	-0.85357	0.34060	-0.30731	-0.47171	-0.82647	0.86611	0.22114	-0.44827	
275.00780	-68.70698	1003.99372	151.90311	73.68074	96.45042	0.87858	-0.03157	-0.92735	0.37287	-0.27921	-0.35002	-0.89416	0.95971	-0.13234	-0.24788		350.99757	37.03264	1213.48893	-152.58977	61.07975	36.93567	0.40722	0.38654	-0.85554	0.34445	-0.29060	-0.46744	-0.83490	0.87529	0.22263	-0.42930	
275.25790	-70.21788	1006.72345	148.94839	74.64346	99.68758	0.86559	-0.04456	-0.92819	0.36944	-0.26105	-0.34614	-0.90113	0.96430	-0.13660	-0.22688		347.20393	34.30513	1218.36259	-150.24976	61.85325	34.83628	0.27125	0.38719	-0.85507	0.34488	-0.26947	-0.46267	-0.84459	0.88174	0.23408	-0.40956	
275.57952	-71.79709	1009.08948	148.72823	75.78324	100.41486	1.02340	-0.04440	-0.93160	0.36077	-0.24154	-0.34040	-0.90873	0.96937	-0.12749	-0.20991		343.09213	31.45983	1222.81874	-149.13429	63.09889	33.88329	0.25616	0.37561	-0.85836	0.34947	-0.25224	-0.45753	-0.85266	0.89179	0.23212	-0.38837	
275.41540	-73.38906	1011.28782	142.71237	76.46877	106.68549	0.84666	-0.06718	-0.93122	0.35822	-0.22412	-0.33577	-0.91489	0.97224	-0.14175	-0.18615		338.92086	28.59295	1226.82133	-147.95343	64.25967	32.87534	0.25139	0.36474	-0.86151	0.35321	-0.23574	-0.45243	-0.86008	0.90077	0.23044	-0.36811	
275.35336	-74.96841	1013.04239	139.62862	77.35449	110.27828	0.86833	-0.07587	-0.93369	0.34995	-0.20535	-0.32881	-0.92180	0.97574	-0.14180	-0.16679		334.74425	25.70622	1230.33681	-146.63377	65.41930	31.75767	0.24802	0.35370	-0.86484	0.35630	-0.21894	-0.44689	-0.86738	0.90938	0.22878	-0.34741	
